"MacroTrends Data Download"
"Gold Prices - 100 Year Historical Chart"
"Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base."

"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


series_id,date,real,nominal
GOLDAMGBD228NLBM,1981-01-01,1638.03,555.830
GOLDAMGBD228NLBM,1981-02-01,1455.76,499.060
GOLDAMGBD228NLBM,1981-03-01,1448.12,499.870
GOLDAMGBD228NLBM,1981-04-01,1424.98,495.130
GOLDAMGBD228NLBM,1981-05-01,1368.60,479.370
GOLDAMGBD228NLBM,1981-06-01,1299.96,459.350
GOLDAMGBD228NLBM,1981-07-01,1143.70,408.610
GOLDAMGBD228NLBM,1981-08-01,1141.51,410.910
GOLDAMGBD228NLBM,1981-09-01,1221.72,444.100
GOLDAMGBD228NLBM,1981-10-01,1201.21,437.600
GOLDAMGBD228NLBM,1981-11-01,1129.17,412.710
GOLDAMGBD228NLBM,1981-12-01,1119.30,410.300
GOLDAMGBD228NLBM,1982-01-01,1043.96,383.950
GOLDAMGBD228NLBM,1982-02-01,1012.65,373.670
GOLDAMGBD228NLBM,1982-03-01,893.96,329.510
GOLDAMGBD228NLBM,1982-04-01,947.48,350.660
GOLDAMGBD228NLBM,1982-05-01,891.67,333.210
GOLDAMGBD228NLBM,1982-06-01,831.99,314.790
GOLDAMGBD228NLBM,1982-07-01,893.94,339.900
GOLDAMGBD228NLBM,1982-08-01,959.10,365.510
GOLDAMGBD228NLBM,1982-09-01,1145.13,437.240
GOLDAMGBD228NLBM,1982-10-01,1103.75,422.730
GOLDAMGBD228NLBM,1982-11-01,1086.19,415.210
GOLDAMGBD228NLBM,1982-12-01,1167.44,444.400
GOLDAMGBD228NLBM,1983-01-01,1265.80,482.760
GOLDAMGBD228NLBM,1983-02-01,1280.04,488.750
GOLDAMGBD228NLBM,1983-03-01,1099.82,419.940
GOLDAMGBD228NLBM,1983-04-01,1125.75,432.980
GOLDAMGBD228NLBM,1983-05-01,1130.73,437.420
GOLDAMGBD228NLBM,1983-06-01,1064.25,412.980
GOLDAMGBD228NLBM,1983-07-01,1084.39,422.600
GOLDAMGBD228NLBM,1983-08-01,1065.41,416.340
GOLDAMGBD228NLBM,1983-09-01,1046.86,411.180
GOLDAMGBD228NLBM,1983-10-01,998.61,393.310
GOLDAMGBD228NLBM,1983-11-01,968.06,382.180
GOLDAMGBD228NLBM,1983-12-01,982.10,388.030
GOLDAMGBD228NLBM,1984-01-01,932.93,370.800
GOLDAMGBD228NLBM,1984-02-01,967.97,386.570
GOLDAMGBD228NLBM,1984-03-01,984.93,394.130
GOLDAMGBD228NLBM,1984-04-01,947.32,380.910
GOLDAMGBD228NLBM,1984-05-01,936.97,377.810
GOLDAMGBD228NLBM,1984-06-01,932.19,377.100
GOLDAMGBD228NLBM,1984-07-01,854.07,346.760
GOLDAMGBD228NLBM,1984-08-01,853.15,347.800
GOLDAMGBD228NLBM,1984-09-01,833.02,341.120
GOLDAMGBD228NLBM,1984-10-01,827.71,339.920
GOLDAMGBD228NLBM,1984-11-01,830.53,341.080
GOLDAMGBD228NLBM,1984-12-01,778.13,319.560
GOLDAMGBD228NLBM,1985-01-01,734.47,302.250
GOLDAMGBD228NLBM,1985-02-01,721.64,298.320
GOLDAMGBD228NLBM,1985-03-01,733.77,304.470
GOLDAMGBD228NLBM,1985-04-01,779.49,325.060
GOLDAMGBD228NLBM,1985-05-01,756.12,316.500
GOLDAMGBD228NLBM,1985-06-01,753.96,316.390
GOLDAMGBD228NLBM,1985-07-01,755.30,317.620
GOLDAMGBD228NLBM,1985-08-01,783.35,329.970
GOLDAMGBD228NLBM,1985-09-01,764.00,322.770
GOLDAMGBD228NLBM,1985-10-01,768.73,325.870
GOLDAMGBD228NLBM,1985-11-01,764.87,325.200
GOLDAMGBD228NLBM,1985-12-01,754.50,321.610
GOLDAMGBD228NLBM,1986-01-01,808.94,345.850
GOLDAMGBD228NLBM,1986-02-01,794.36,338.600
GOLDAMGBD228NLBM,1986-03-01,814.67,345.640
GOLDAMGBD228NLBM,1986-04-01,804.42,340.710
GOLDAMGBD228NLBM,1986-05-01,806.22,342.490
GOLDAMGBD228NLBM,1986-06-01,802.14,342.650
GOLDAMGBD228NLBM,1986-07-01,816.26,348.680
GOLDAMGBD228NLBM,1986-08-01,881.89,377.360
GOLDAMGBD228NLBM,1986-09-01,972.80,418.050
GOLDAMGBD228NLBM,1986-10-01,983.35,423.130
GOLDAMGBD228NLBM,1986-11-01,923.44,397.690
GOLDAMGBD228NLBM,1986-12-01,906.66,390.800
GOLDAMGBD228NLBM,1987-01-01,941.52,408.290
GOLDAMGBD228NLBM,1987-02-01,921.14,401.020
GOLDAMGBD228NLBM,1987-03-01,935.93,409.240
GOLDAMGBD228NLBM,1987-04-01,999.36,439.280
GOLDAMGBD228NLBM,1987-05-01,1042.71,459.950
GOLDAMGBD228NLBM,1987-06-01,1015.78,449.660
GOLDAMGBD228NLBM,1987-07-01,1016.42,451.140
GOLDAMGBD228NLBM,1987-08-01,1032.34,460.660
GOLDAMGBD228NLBM,1987-09-01,1025.85,460.230
GOLDAMGBD228NLBM,1987-10-01,1035.69,465.690
GOLDAMGBD228NLBM,1987-11-01,1039.92,468.010
GOLDAMGBD228NLBM,1987-12-01,1081.54,486.740
GOLDAMGBD228NLBM,1988-01-01,1054.57,475.890
GOLDAMGBD228NLBM,1988-02-01,975.76,441.520
GOLDAMGBD228NLBM,1988-03-01,976.43,443.630
GOLDAMGBD228NLBM,1988-04-01,988.60,451.620
GOLDAMGBD228NLBM,1988-05-01,984.39,451.140
GOLDAMGBD228NLBM,1988-06-01,979.76,450.880
GOLDAMGBD228NLBM,1988-07-01,946.88,437.560
GOLDAMGBD228NLBM,1988-08-01,929.19,431.180
GOLDAMGBD228NLBM,1988-09-01,881.72,412.020
GOLDAMGBD228NLBM,1988-10-01,868.43,407.140
GOLDAMGBD228NLBM,1988-11-01,896.04,420.480
GOLDAMGBD228NLBM,1988-12-01,891.46,418.920
GOLDAMGBD228NLBM,1989-01-01,854.36,403.570
GOLDAMGBD228NLBM,1989-02-01,816.96,387.550
GOLDAMGBD228NLBM,1989-03-01,817.48,390.020
GOLDAMGBD228NLBM,1989-04-01,800.64,384.370
GOLDAMGBD228NLBM,1989-05-01,767.55,370.620
GOLDAMGBD228NLBM,1989-06-01,760.08,367.900
GOLDAMGBD228NLBM,1989-07-01,772.69,374.910
GOLDAMGBD228NLBM,1989-08-01,751.48,365.150
GOLDAMGBD228NLBM,1989-09-01,742.28,361.910
GOLDAMGBD228NLBM,1989-10-01,749.11,367.030
GOLDAMGBD228NLBM,1989-11-01,804.61,395.190
GOLDAMGBD228NLBM,1989-12-01,832.01,409.250
GOLDAMGBD228NLBM,1990-01-01,825.91,410.490
GOLDAMGBD228NLBM,1990-02-01,834.41,416.580
GOLDAMGBD228NLBM,1990-03-01,781.28,392.210
GOLDAMGBD228NLBM,1990-04-01,744.46,374.290
GOLDAMGBD228NLBM,1990-05-01,732.20,369.050
GOLDAMGBD228NLBM,1990-06-01,695.22,352.190
GOLDAMGBD228NLBM,1990-07-01,713.36,362.850
GOLDAMGBD228NLBM,1990-08-01,770.38,395.470
GOLDAMGBD228NLBM,1990-09-01,751.20,388.820
GOLDAMGBD228NLBM,1990-10-01,730.73,380.390
GOLDAMGBD228NLBM,1990-11-01,731.39,381.730
GOLDAMGBD228NLBM,1990-12-01,723.65,377.690
GOLDAMGBD228NLBM,1991-01-01,729.69,383.040
GOLDAMGBD228NLBM,1991-02-01,692.12,363.890
GOLDAMGBD228NLBM,1991-03-01,689.77,363.230
GOLDAMGBD228NLBM,1991-04-01,679.47,358.370
GOLDAMGBD228NLBM,1991-05-01,675.03,356.970
GOLDAMGBD228NLBM,1991-06-01,691.55,366.870
GOLDAMGBD228NLBM,1991-07-01,691.77,367.570
GOLDAMGBD228NLBM,1991-08-01,667.99,355.880
GOLDAMGBD228NLBM,1991-09-01,652.06,348.880
GOLDAMGBD228NLBM,1991-10-01,669.46,358.770
GOLDAMGBD228NLBM,1991-11-01,670.74,360.420
GOLDAMGBD228NLBM,1991-12-01,671.25,361.080
GOLDAMGBD228NLBM,1992-01-01,658.44,354.570
GOLDAMGBD228NLBM,1992-02-01,654.40,353.730
GOLDAMGBD228NLBM,1992-03-01,633.67,344.200
GOLDAMGBD228NLBM,1992-04-01,621.87,338.340
GOLDAMGBD228NLBM,1992-05-01,618.78,337.210
GOLDAMGBD228NLBM,1992-06-01,623.62,340.960
GOLDAMGBD228NLBM,1992-07-01,644.75,353.290
GOLDAMGBD228NLBM,1992-08-01,623.66,342.670
GOLDAMGBD228NLBM,1992-09-01,627.46,345.710
GOLDAMGBD228NLBM,1992-10-01,622.26,344.170
GOLDAMGBD228NLBM,1992-11-01,604.87,334.920
GOLDAMGBD228NLBM,1992-12-01,605.00,334.810
GOLDAMGBD228NLBM,1993-01-01,591.63,329.050
GOLDAMGBD228NLBM,1993-02-01,590.12,329.310
GOLDAMGBD228NLBM,1993-03-01,589.50,330.250
GOLDAMGBD228NLBM,1993-04-01,608.56,341.890
GOLDAMGBD228NLBM,1993-05-01,653.84,367.740
GOLDAMGBD228NLBM,1993-06-01,660.55,371.930
GOLDAMGBD228NLBM,1993-07-01,697.60,392.790
GOLDAMGBD228NLBM,1993-08-01,669.38,377.970
GOLDAMGBD228NLBM,1993-09-01,627.16,354.930
GOLDAMGBD228NLBM,1993-10-01,641.34,364.400
GOLDAMGBD228NLBM,1993-11-01,657.58,374.050
GOLDAMGBD228NLBM,1993-12-01,674.42,383.630
GOLDAMGBD228NLBM,1994-01-01,678.03,386.560
GOLDAMGBD228NLBM,1994-02-01,667.56,381.900
GOLDAMGBD228NLBM,1994-03-01,669.07,384.080
GOLDAMGBD228NLBM,1994-04-01,656.11,377.290
GOLDAMGBD228NLBM,1994-05-01,663.12,381.540
GOLDAMGBD228NLBM,1994-06-01,667.86,385.600
GOLDAMGBD228NLBM,1994-07-01,666.09,385.470
GOLDAMGBD228NLBM,1994-08-01,654.67,380.400
GOLDAMGBD228NLBM,1994-09-01,672.23,391.740
GOLDAMGBD228NLBM,1994-10-01,668.11,389.570
GOLDAMGBD228NLBM,1994-11-01,658.29,384.290
GOLDAMGBD228NLBM,1994-12-01,649.67,379.260
GOLDAMGBD228NLBM,1995-01-01,645.62,378.440
GOLDAMGBD228NLBM,1995-02-01,639.89,376.630
GOLDAMGBD228NLBM,1995-03-01,647.54,382.480
GOLDAMGBD228NLBM,1995-04-01,659.82,390.890
GOLDAMGBD228NLBM,1995-05-01,648.79,385.040
GOLDAMGBD228NLBM,1995-06-01,651.52,387.580
GOLDAMGBD228NLBM,1995-07-01,649.19,386.190
GOLDAMGBD228NLBM,1995-08-01,643.60,383.780
GOLDAMGBD228NLBM,1995-09-01,641.31,383.100
GOLDAMGBD228NLBM,1995-10-01,639.26,383.250
GOLDAMGBD228NLBM,1995-11-01,642.88,385.190
GOLDAMGBD228NLBM,1995-12-01,646.87,387.350
GOLDAMGBD228NLBM,1996-01-01,665.21,400.490
GOLDAMGBD228NLBM,1996-02-01,669.50,404.530
GOLDAMGBD228NLBM,1996-03-01,652.46,396.150
GOLDAMGBD228NLBM,1996-04-01,644.18,392.790
GOLDAMGBD228NLBM,1996-05-01,641.64,391.960
GOLDAMGBD228NLBM,1996-06-01,629.93,385.040
GOLDAMGBD228NLBM,1996-07-01,626.39,383.580
GOLDAMGBD228NLBM,1996-08-01,631.56,387.460
GOLDAMGBD228NLBM,1996-09-01,622.21,382.900
GOLDAMGBD228NLBM,1996-10-01,617.28,381.040
GOLDAMGBD228NLBM,1996-11-01,610.72,377.690
GOLDAMGBD228NLBM,1996-12-01,596.59,368.950
GOLDAMGBD228NLBM,1997-01-01,570.08,353.870
GOLDAMGBD228NLBM,1997-02-01,557.33,347.030
GOLDAMGBD228NLBM,1997-03-01,563.09,351.490
GOLDAMGBD228NLBM,1997-04-01,550.77,344.230
GOLDAMGBD228NLBM,1997-05-01,550.89,344.090
GOLDAMGBD228NLBM,1997-06-01,544.48,340.510
GOLDAMGBD228NLBM,1997-07-01,517.27,323.900
GOLDAMGBD228NLBM,1997-08-01,516.49,324.020
GOLDAMGBD228NLBM,1997-09-01,514.07,323.110
GOLDAMGBD228NLBM,1997-10-01,514.76,324.360
GOLDAMGBD228NLBM,1997-11-01,485.21,305.550
GOLDAMGBD228NLBM,1997-12-01,458.86,288.590
GOLDAMGBD228NLBM,1998-01-01,458.88,289.150
GOLDAMGBD228NLBM,1998-02-01,471.22,297.490
GOLDAMGBD228NLBM,1998-03-01,467.88,295.940
GOLDAMGBD228NLBM,1998-04-01,486.48,308.290
GOLDAMGBD228NLBM,1998-05-01,471.08,299.100
GOLDAMGBD228NLBM,1998-06-01,459.82,292.320
GOLDAMGBD228NLBM,1998-07-01,460.10,292.870
GOLDAMGBD228NLBM,1998-08-01,445.77,284.110
GOLDAMGBD228NLBM,1998-09-01,452.83,288.980
GOLDAMGBD228NLBM,1998-10-01,462.54,295.930
GOLDAMGBD228NLBM,1998-11-01,459.79,294.170
GOLDAMGBD228NLBM,1998-12-01,456.19,291.680
GOLDAMGBD228NLBM,1999-01-01,447.83,287.070
GOLDAMGBD228NLBM,1999-02-01,447.95,287.330
GOLDAMGBD228NLBM,1999-03-01,444.38,285.960
GOLDAMGBD228NLBM,1999-04-01,436.08,282.620
GOLDAMGBD228NLBM,1999-05-01,426.55,276.440
GOLDAMGBD228NLBM,1999-06-01,403.20,261.310
GOLDAMGBD228NLBM,1999-07-01,393.85,256.080
GOLDAMGBD228NLBM,1999-08-01,393.76,256.690
GOLDAMGBD228NLBM,1999-09-01,404.26,264.740
GOLDAMGBD228NLBM,1999-10-01,473.54,310.720
GOLDAMGBD228NLBM,1999-11-01,446.51,293.180
GOLDAMGBD228NLBM,1999-12-01,431.12,283.070
GOLDAMGBD228NLBM,2000-01-01,431.88,284.320
GOLDAMGBD228NLBM,2000-02-01,452.79,299.860
GOLDAMGBD228NLBM,2000-03-01,429.01,286.390
GOLDAMGBD228NLBM,2000-04-01,418.70,279.690
GOLDAMGBD228NLBM,2000-05-01,411.41,275.190
GOLDAMGBD228NLBM,2000-06-01,424.88,285.730
GOLDAMGBD228NLBM,2000-07-01,417.88,281.590
GOLDAMGBD228NLBM,2000-08-01,407.31,274.470
GOLDAMGBD228NLBM,2000-09-01,403.95,273.680
GOLDAMGBD228NLBM,2000-10-01,397.98,270.000
GOLDAMGBD228NLBM,2000-11-01,391.83,266.010
GOLDAMGBD228NLBM,2000-12-01,400.12,271.450
GOLDAMGBD228NLBM,2001-01-01,388.68,265.490
GOLDAMGBD228NLBM,2001-02-01,381.81,261.870
GOLDAMGBD228NLBM,2001-03-01,382.71,263.030
GOLDAMGBD228NLBM,2001-04-01,377.44,260.480
GOLDAMGBD228NLBM,2001-05-01,393.02,272.360
GOLDAMGBD228NLBM,2001-06-01,388.54,269.820
GOLDAMGBD228NLBM,2001-07-01,386.31,267.530
GOLDAMGBD228NLBM,2001-08-01,393.33,272.390
GOLDAMGBD228NLBM,2001-09-01,407.56,283.420
GOLDAMGBD228NLBM,2001-10-01,408.46,283.060
GOLDAMGBD228NLBM,2001-11-01,399.05,276.160
GOLDAMGBD228NLBM,2001-12-01,400.26,275.850
GOLDAMGBD228NLBM,2002-01-01,407.63,281.510
GOLDAMGBD228NLBM,2002-02-01,426.11,295.500
GOLDAMGBD228NLBM,2002-03-01,421.68,294.060
GOLDAMGBD228NLBM,2002-04-01,431.62,302.680
GOLDAMGBD228NLBM,2002-05-01,448.59,314.580
GOLDAMGBD228NLBM,2002-06-01,457.68,321.180
GOLDAMGBD228NLBM,2002-07-01,446.12,313.290
GOLDAMGBD228NLBM,2002-08-01,440.24,310.250
GOLDAMGBD228NLBM,2002-09-01,452.22,319.140
GOLDAMGBD228NLBM,2002-10-01,447.62,316.560
GOLDAMGBD228NLBM,2002-11-01,451.16,319.070
GOLDAMGBD228NLBM,2002-12-01,470.33,331.920
GOLDAMGBD228NLBM,2003-01-01,503.53,356.860
GOLDAMGBD228NLBM,2003-02-01,502.56,358.970
GOLDAMGBD228NLBM,2003-03-01,474.05,340.550
GOLDAMGBD228NLBM,2003-04-01,457.81,328.180
GOLDAMGBD228NLBM,2003-05-01,496.88,355.680
GOLDAMGBD228NLBM,2003-06-01,497.46,356.350
GOLDAMGBD228NLBM,2003-07-01,489.28,350.990
GOLDAMGBD228NLBM,2003-08-01,499.72,359.770
GOLDAMGBD228NLBM,2003-09-01,524.47,378.950
GOLDAMGBD228NLBM,2003-10-01,525.18,378.920
GOLDAMGBD228NLBM,2003-11-01,541.97,389.910
GOLDAMGBD228NLBM,2003-12-01,564.90,406.110
GOLDAMGBD228NLBM,2004-01-01,572.69,413.790
GOLDAMGBD228NLBM,2004-02-01,557.62,404.950
GOLDAMGBD228NLBM,2004-03-01,556.32,406.670
GOLDAMGBD228NLBM,2004-04-01,550.05,403.260
GOLDAMGBD228NLBM,2004-05-01,520.41,383.780
GOLDAMGBD228NLBM,2004-06-01,530.63,392.480
GOLDAMGBD228NLBM,2004-07-01,539.01,398.090
GOLDAMGBD228NLBM,2004-08-01,541.89,400.510
GOLDAMGBD228NLBM,2004-09-01,547.13,405.280
GOLDAMGBD228NLBM,2004-10-01,564.68,420.460
GOLDAMGBD228NLBM,2004-11-01,589.65,439.380
GOLDAMGBD228NLBM,2004-12-01,595.48,442.080
GOLDAMGBD228NLBM,2005-01-01,569.90,424.030
GOLDAMGBD228NLBM,2005-02-01,566.02,423.350
GOLDAMGBD228NLBM,2005-03-01,575.91,434.320
GOLDAMGBD228NLBM,2005-04-01,565.73,429.230
GOLDAMGBD228NLBM,2005-05-01,556.45,421.870
GOLDAMGBD228NLBM,2005-06-01,567.61,430.660
GOLDAMGBD228NLBM,2005-07-01,556.92,424.480
GOLDAMGBD228NLBM,2005-08-01,571.50,437.930
GOLDAMGBD228NLBM,2005-09-01,588.30,456.050
GOLDAMGBD228NLBM,2005-10-01,604.76,469.900
GOLDAMGBD228NLBM,2005-11-01,618.72,476.670
GOLDAMGBD228NLBM,2005-12-01,664.66,510.100
GOLDAMGBD228NLBM,2006-01-01,710.97,549.860
GOLDAMGBD228NLBM,2006-02-01,715.95,555.000
GOLDAMGBD228NLBM,2006-03-01,714.75,557.090
GOLDAMGBD228NLBM,2006-04-01,776.75,610.650
GOLDAMGBD228NLBM,2006-05-01,855.04,675.390
GOLDAMGBD228NLBM,2006-06-01,753.53,596.150
GOLDAMGBD228NLBM,2006-07-01,798.47,633.710
GOLDAMGBD228NLBM,2006-08-01,794.84,632.330
GOLDAMGBD228NLBM,2006-09-01,755.95,598.060
GOLDAMGBD228NLBM,2006-10-01,744.53,585.780
GOLDAMGBD228NLBM,2006-11-01,798.60,627.830
GOLDAMGBD228NLBM,2006-12-01,799.99,629.420
GOLDAMGBD228NLBM,2007-01-01,799.69,631.170
GOLDAMGBD228NLBM,2007-02-01,837.59,664.750
GOLDAMGBD228NLBM,2007-03-01,817.97,654.900
GOLDAMGBD228NLBM,2007-04-01,842.42,679.370
GOLDAMGBD228NLBM,2007-05-01,822.31,666.920
GOLDAMGBD228NLBM,2007-06-01,806.91,655.490
GOLDAMGBD228NLBM,2007-07-01,818.98,665.300
GOLDAMGBD228NLBM,2007-08-01,820.45,665.410
GOLDAMGBD228NLBM,2007-09-01,876.56,712.650
GOLDAMGBD228NLBM,2007-10-01,925.89,754.600
GOLDAMGBD228NLBM,2007-11-01,983.63,806.250
GOLDAMGBD228NLBM,2007-12-01,980.71,803.200
GOLDAMGBD228NLBM,2008-01-01,1080.86,889.600
GOLDAMGBD228NLBM,2008-02-01,1116.91,922.300
GOLDAMGBD228NLBM,2008-03-01,1163.08,968.430
GOLDAMGBD228NLBM,2008-04-01,1085.27,909.700
GOLDAMGBD228NLBM,2008-05-01,1054.36,890.510
GOLDAMGBD228NLBM,2008-06-01,1089.96,930.000
GOLDAMGBD228NLBM,2008-07-01,1072.72,920.000
GOLDAMGBD228NLBM,2008-08-01,976.95,835.000
GOLDAMGBD228NLBM,2008-09-01,1041.32,888.500
GOLDAMGBD228NLBM,2008-10-01,865.21,730.750
GOLDAMGBD228NLBM,2008-11-01,983.10,814.500
GOLDAMGBD228NLBM,2008-12-01,1061.10,869.750
GOLDAMGBD228NLBM,2009-01-01,1116.27,919.500
GOLDAMGBD228NLBM,2009-02-01,1150.02,952.000
GOLDAMGBD228NLBM,2009-03-01,1081.79,897.750
GOLDAMGBD228NLBM,2009-04-01,1061.67,883.250
GOLDAMGBD228NLBM,2009-05-01,1169.62,975.500
GOLDAMGBD228NLBM,2009-06-01,1111.12,934.500
GOLDAMGBD228NLBM,2009-07-01,1118.35,939.000
GOLDAMGBD228NLBM,2009-08-01,1135.13,955.500
GOLDAMGBD228NLBM,2009-09-01,1205.70,1015.750
GOLDAMGBD228NLBM,2009-10-01,1233.44,1040.000
GOLDAMGBD228NLBM,2009-11-01,1393.26,1175.750
GOLDAMGBD228NLBM,2009-12-01,1290.86,1087.500
GOLDAMGBD228NLBM,2010-01-01,1275.87,1078.500
GOLDAMGBD228NLBM,2010-02-01,1311.06,1108.250
GOLDAMGBD228NLBM,2010-03-01,1314.06,1115.500
GOLDAMGBD228NLBM,2010-04-01,1386.80,1179.250
GOLDAMGBD228NLBM,2010-05-01,1418.81,1207.500
GOLDAMGBD228NLBM,2010-06-01,1451.77,1234.500
GOLDAMGBD228NLBM,2010-07-01,1374.74,1169.000
GOLDAMGBD228NLBM,2010-08-01,1449.89,1235.000
GOLDAMGBD228NLBM,2010-09-01,1519.16,1294.000
GOLDAMGBD228NLBM,2010-10-01,1578.39,1346.750
GOLDAMGBD228NLBM,2010-11-01,1621.46,1383.500
GOLDAMGBD228NLBM,2010-12-01,1644.44,1405.500
GOLDAMGBD228NLBM,2011-01-01,1544.63,1327.000
GOLDAMGBD228NLBM,2011-02-01,1635.35,1411.000
GOLDAMGBD228NLBM,2011-03-01,1650.53,1439.000
GOLDAMGBD228NLBM,2011-04-01,1750.47,1535.500
GOLDAMGBD228NLBM,2011-05-01,1739.96,1533.000
GOLDAMGBD228NLBM,2011-06-01,1708.83,1504.250
GOLDAMGBD228NLBM,2011-07-01,1831.32,1613.500
GOLDAMGBD228NLBM,2011-08-01,2065.90,1825.000
GOLDAMGBD228NLBM,2011-09-01,1830.60,1620.000
GOLDAMGBD228NLBM,2011-10-01,1949.30,1722.000
GOLDAMGBD228NLBM,2011-11-01,1978.22,1746.000
GOLDAMGBD228NLBM,2011-12-01,1739.22,1531.000
GOLDAMGBD228NLBM,2012-01-01,1972.46,1744.000
GOLDAMGBD228NLBM,2012-02-01,1993.02,1770.000
GOLDAMGBD228NLBM,2012-03-01,1858.68,1662.500
GOLDAMGBD228NLBM,2012-04-01,1839.49,1651.250
GOLDAMGBD228NLBM,2012-05-01,1738.73,1558.000
GOLDAMGBD228NLBM,2012-06-01,1785.52,1598.500
GOLDAMGBD228NLBM,2012-07-01,1815.02,1622.000
GOLDAMGBD228NLBM,2012-08-01,1834.78,1648.500
GOLDAMGBD228NLBM,2012-09-01,1967.81,1776.000
GOLDAMGBD228NLBM,2012-10-01,1904.65,1719.000
GOLDAMGBD228NLBM,2012-11-01,1922.76,1726.000
GOLDAMGBD228NLBM,2012-12-01,1851.43,1657.500
GOLDAMGBD228NLBM,2013-01-01,1852.87,1664.750
GOLDAMGBD228NLBM,2013-02-01,1753.70,1588.500
GOLDAMGBD228NLBM,2013-03-01,1759.67,1598.250
GOLDAMGBD228NLBM,2013-04-01,1620.31,1469.000
GOLDAMGBD228NLBM,2013-05-01,1535.34,1394.500
GOLDAMGBD228NLBM,2013-06-01,1308.82,1192.000
GOLDAMGBD228NLBM,2013-07-01,1443.32,1314.500
GOLDAMGBD228NLBM,2013-08-01,1528.65,1394.750
GOLDAMGBD228NLBM,2013-09-01,1452.52,1326.500
GOLDAMGBD228NLBM,2013-10-01,1453.75,1324.000
GOLDAMGBD228NLBM,2013-11-01,1378.30,1253.000
GOLDAMGBD228NLBM,2013-12-01,1324.95,1204.500
GOLDAMGBD228NLBM,2014-01-01,1371.10,1251.000
GOLDAMGBD228NLBM,2014-02-01,1448.54,1326.500
GOLDAMGBD228NLBM,2014-03-01,1401.55,1291.750
GOLDAMGBD228NLBM,2014-04-01,1392.87,1288.500
GOLDAMGBD228NLBM,2014-05-01,1348.04,1250.500
GOLDAMGBD228NLBM,2014-06-01,1414.94,1315.000
GOLDAMGBD228NLBM,2014-07-01,1382.93,1285.250
GOLDAMGBD228NLBM,2014-08-01,1386.04,1285.750
GOLDAMGBD228NLBM,2014-09-01,1310.17,1216.500
GOLDAMGBD228NLBM,2014-10-01,1257.39,1164.250
GOLDAMGBD228NLBM,2014-11-01,1284.47,1182.750
GOLDAMGBD228NLBM,2014-12-01,1316.95,1206.000
GOLDAMGBD228NLBM,2015-01-01,1382.49,1260.250
GOLDAMGBD228NLBM,2015-02-01,1325.69,1214.000
GOLDAMGBD228NLBM,2015-03-01,1289.08,1187.000
GOLDAMGBD228NLBM,2015-04-01,1279.39,1180.250
GOLDAMGBD228NLBM,2015-05-01,1284.33,1191.400
GOLDAMGBD228NLBM,2015-06-01,1257.65,1171.000
GOLDAMGBD228NLBM,2015-07-01,1179.68,1098.400
GOLDAMGBD228NLBM,2015-08-01,1221.26,1135.000
GOLDAMGBD228NLBM,2015-09-01,1200.89,1114.000
GOLDAMGBD228NLBM,2015-10-01,1231.45,1142.350
GOLDAMGBD228NLBM,2015-11-01,1146.85,1061.900
GOLDAMGBD228NLBM,2015-12-01,1159.07,1069.250
GOLDAMGBD228NLBM,2016-01-01,1206.11,1114.700
GOLDAMGBD228NLBM,2016-02-01,1212.88,1122.000
GOLDAMGBD228NLBM,2016-03-01,1335.48,1240.000
GOLDAMGBD228NLBM,2016-04-01,1319.47,1230.850
GOLDAMGBD228NLBM,2016-05-01,1299.07,1217.500
GOLDAMGBD228NLBM,2016-06-01,1405.12,1320.600
GOLDAMGBD228NLBM,2016-07-01,1445.74,1357.500
GOLDAMGBD228NLBM,2016-08-01,1396.64,1311.400
GOLDAMGBD228NLBM,2016-09-01,1398.76,1317.100
GOLDAMGBD228NLBM,2016-10-01,1350.76,1273.100
GOLDAMGBD228NLBM,2016-11-01,1246.68,1173.900
GOLDAMGBD228NLBM,2016-12-01,1223.11,1151.700
GOLDAMGBD228NLBM,2017-01-01,1279.24,1211.400
GOLDAMGBD228NLBM,2017-02-01,1319.10,1253.900
GOLDAMGBD228NLBM,2017-03-01,1316.26,1251.200
GOLDAMGBD228NLBM,2017-04-01,1330.45,1268.300
GOLDAMGBD228NLBM,2017-05-01,1336.62,1275.400
GOLDAMGBD228NLBM,2017-06-01,1300.69,1242.300
GOLDAMGBD228NLBM,2017-07-01,1333.25,1273.400
GOLDAMGBD228NLBM,2017-08-01,1380.38,1322.200
GOLDAMGBD228NLBM,2017-09-01,1334.91,1284.800
GOLDAMGBD228NLBM,2017-10-01,1320.05,1270.500
GOLDAMGBD228NLBM,2017-11-01,1332.15,1282.150
GOLDAMGBD228NLBM,2017-12-01,1348.36,1296.500
GOLDAMGBD228NLBM,2018-01-01,1389.02,1343.350
GOLDAMGBD228NLBM,2018-02-01,1359.91,1320.300
GOLDAMGBD228NLBM,2018-03-01,1359.65,1323.900
GOLDAMGBD228NLBM,2018-04-01,1346.52,1316.250
